2,2024-03-21 00:00:00,nn,0.0
2,2024-03-21 00:00:00,dW,1.0
2,2024-03-21 00:00:00,eW,0.0
2,2024-03-21 00:00:00,do,0.0
2,2024-03-21 00:00:00,ho,0.0
2,2024-03-21 00:00:00,Ex,0.0
2,2024-03-21 00:00:00,emp,0.0
2,2024-03-22 00:00:00,dA,0.0
2,2024-03-22 00:00:00,dM,0.0
2,2024-03-22 00:00:00,dC,0.0
2,2024-03-22 00:00:00,dF,0.0
2,2024-03-22 00:00:00,nA,0.0
2,2024-03-22 00:00:00,nM,0.0
2,2024-03-22 00:00:00,nC,0.0
2,2024-03-22 00:00:00,nn,0.0
2,2024-03-22 00:00:00,dW,1.0
2,2024-03-22 00:00:00,eW,0.0
2,2024-03-22 00:00:00,do,0.0
2,2024-03-22 00:00:00,ho,0.0
2,2024-03-22 00:00:00,Ex,0.0
2,2024-03-22 00:00:00,emp,0.0
2,2024-03-23 00:00:00,dA,0.0
2,2024-03-23 00:00:00,dM,0.0
2,2024-03-23 00:00:00,dC,0.0
2,2024-03-23 00:00:00,dF,0.0
2,2024-03-23 00:00:00,nA,0.0
2,2024-03-23 00:00:00,nM,0.0
2,2024-03-23 00:00:00,nC,0.0
2,2024-03-23 00:00:00,nn,0.0
2,2024-03-23 00:00:00,dW,0.0
2,2024-03-23 00:00:00,eW,0.0
2,2024-03-23 00:00:00,do,1.0
2,2024-03-23 00:00:00,ho,0.0
2,2024-03-23 00:00:00,Ex,0.0
2,2024-03-23 00:00:00,emp,0.0
2,2024-03-24 00:00:00,dA,0.0
2,2024-03-24 00:00:00,dM,0.0
2,2024-03-24 00:00:00,dC,0.0
2,2024-03-24 00:00:00,dF,0.0
2,2024-03-24 00:00:00,nA,0.0
2,2024-03-24 00:00:00,nM,0.0
2,2024-03-24 00:00:00,nC,0.0
2,2024-03-24 00:00:00,nn,0.0
2,2024-03-24 00:00:00,dW,0.0
2,2024-03-24 00:00:00,eW,0.0
2,2024-03-24 00:00:00,do,1.0
2,2024-03-24 00:00:00,ho,0.0
2,2024-03-24 00:00:00,Ex,0.0
2,2024-03-24 00:00:00,emp,0.0
2,2024-03-25 00:00:00,dA,0.0
2,2024-03-25 00:00:00,dM,0.0
2,2024-03-25 00:00:00,dC,0.0
2,2024-03-25 00:00:00,dF,0.0
2,2024-03-25 00:00:00,nA,0.0
2,2024-03-25 00:00:00,nM,0.0
2,2024-03-25 00:00:00,nC,0.0
2,2024-03-25 00:00:00,nn,0.0
2,2024-03-25 00:00:00,dW,1.0
2,2024-03-25 00:00:00,eW,0.0
2,2024-03-25 00:00:00,do,0.0
2,2024-03-25 00:00:00,ho,0.0
2,2024-03-25 00:00:00,Ex,0.0
2,2024-03-25 00:00:00,emp,0.0
2,2024-03-26 00:00:00,dA,0.0
2,2024-03-26 00:00:00,dM,0.0
2,2024-03-26 00:00:00,dC,0.0
2,2024-03-26 00:00:00,dF,0.0
2,2024-03-26 00:00:00,nA,0.0
2,2024-03-26 00:00:00,nM,0.0
2,2024-03-26 00:00:00,nC,0.0
2,2024-03-26 00:00:00,nn,0.0
2,2024-03-26 00:00:00,dW,1.0
2,2024-03-26 00:00:00,eW,0.0
2,2024-03-26 00:00:00,do,0.0
2,2024-03-26 00:00:00,ho,0.0
2,2024-03-26 00:00:00,Ex,0.0
2,2024-03-26 00:00:00,emp,0.0
2,2024-03-27 00:00:00,dA,0.0
2,2024-03-27 00:00:00,dM,0.0
2,2024-03-27 00:00:00,dC,0.0
2,2024-03-27 00:00:00,dF,0.0
2,2024-03-27 00:00:00,nA,0.0
2,2024-03-27 00:00:00,nM,0.0
2,2024-03-27 00:00:00,nC,0.0
2,2024-03-27 00:00:00,nn,0.0
2,2024-03-27 00:00:00,dW,1.0
2,2024-03-27 00:00:00,eW,0.0
2,2024-03-27 00:00:00,do,0.0
2,2024-03-27 00:00:00,ho,0.0
2,2024-03-27 00:00:00,Ex,0.0
2,2024-03-27 00:00:00,emp,0.0
2,2024-03-28 00:00:00,dA,0.0
2,2024-03-28 00:00:00,dM,0.0
2,2024-03-28 00:00:00,dC,0.0
2,2024-03-28 00:00:00,dF,0.0
2,2024-03-28 00:00:00,nA,0.0
2,2024-03-28 00:00:00,nM,0.0
2,2024-03-28 00:00:00,nC,0.0
2,2024-03-28 00:00:00,nn,0.0
2,2024-03-28 00:00:00,dW,1.0
2,2024-03-28 00:00:00,eW,0.0
2,2024-03-28 00:00:00,do,0.0
2,2024-03-28 00:00:00,ho,0.0
2,2024-03-28 00:00:00,Ex,0.0
2,2024-03-28 00:00:00,emp,0.0
2,2024-03-29 00:00:00,dA,0.0
2,2024-03-29 00:00:00,dM,0.0
2,2024-03-29 00:00:00,dC,0.0
2,2024-03-29 00:00:00,dF,0.0
2,2024-03-29 00:00:00,nA,0.0
